지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
송파,2017-09-28,19.9,16,24.5,0,8.9,2,298.1
강서,2017-09-28,,,,0,,,
양천,2017-09-28,19.8,15.9,24.7,0,6.7,1.6,275.6
도봉,2017-09-28,18.4,12.8,24,0,7.5,1.7,236.3
노원,2017-09-28,18,9.4,24.3,0,10.2,1.5,298.1
동대문,2017-09-28,19.7,15.6,24.7,0,12.7,2.7,0
중랑,2017-09-28,19.8,15.9,24.8,0,11,2.7,250.3
마포,2017-09-28,18.8,14.4,24.2,0,11.4,3.7,298.1
서대문,2017-09-28,18.4,12.2,25.3,0,7.2,1.5,309.4
광진,2017-09-28,19.7,15.8,24.5,0,8.8,2.4,278.4
성북,2017-09-28,18.5,13.9,23.7,0,13.2,1.9,219.4
용산,2017-09-28,20,15.9,24.9,0,8.3,1.9,216.6
은평,2017-09-28,17.1,9.4,23.6,0,7,1,250.3
금천,2017-09-28,19.2,15,24.4,0,8.4,2.3,326.3
중구,2017-09-28,17.7,13,23.4,0,11.6,2.2,311.1
성동,2017-09-28,20,16.1,24.2,0,12.4,3.1,28.1
종로,2017-09-28,16.5,10.9,21.8,0,12.3,2.5,303.8
구로,2017-09-28,19,15,24.3,0,13.2,2.9,191.3
강북,2017-09-28,20,16.5,24.6,0,11.8,2.9,295.3
관악,2017-09-28,17.4,11.5,23.6,0,8,1.8,227.8
영등포,2017-09-28,20.1,16.2,24.8,0,6.4,1.7,303.8
동작,2017-09-28,19.2,13.5,24.6,0,8.6,1.7,284.1
강남,2017-09-29,17.9,14.1,22.1,0,7.4,1.9,250.3
서초,2017-09-29,17.2,10.7,22.4,0,5.5,1.4,205.3
강동,2017-09-29,17,10.2,23.1,0,7.8,1.6,222.2
송파,2017-09-29,17.9,13.5,22.5,0,6.4,1.6,351.6
강서,2017-09-29,,,,0,,,
양천,2017-09-29,17.9,13.1,22.7,0,5.2,1.4,261.6
도봉,2017-09-29,15.6,8.5,21.7,0,6,1.1,219.4
노원,2017-09-29,14.7,4.9,21.9,0,7.3,1.4,236.3
동대문,2017-09-29,17.5,12.4,22.3,0,10.3,1.9,284.1
중랑,2017-09-29,17.7,11.9,22.3,0,9.1,2.2,233.4
마포,2017-09-29,17.1,12,22.9,0,8.4,2.3,244.7
서대문,2017-09-29,16.3,9.9,23.1,0,5,1.1,329.1
광진,2017-09-29,17.2,11.8,21.9,0,6.5,1.8,239.1
성북,2017-09-29,16.7,10.9,21.5,0,10,1.7,202.5
용산,2017-09-29,17.9,12.3,21.8,0,8.1,2.3,182.8
은평,2017-09-29,13.9,5.7,21.5,0,6,0.8,227.8
금천,2017-09-29,17.3,12.7,21.2,0,6.6,2,250.3
중구,2017-09-29,16.2,11.9,21.6,0,5.5,1.1,285.1
성동,2017-09-29,18,14.2,21.4,0,9.9,2.5,236.3
종로,2017-09-29,14.9,9.7,19.9,0,10.7,2.6,239.1
구로,2017-09-29,16.7,10.7,22.2,0,9.4,2.1,202.5
강북,2017-09-29,18.1,12.3,22.6,0,9.6,2.1,225
관악,2017-09-29,15.1,7.5,20.3,0,6.8,1.3,219.4
영등포,2017-09-29,18.3,13.9,22.3,0,6.5,1.5,208.1
동작,2017-09-29,15.8,8.6,22.1,0,6.7,1.2,236.3
강남,2017-09-30,20.1,15.7,24.9,0,5.2,1.3,191.3
서초,2017-09-30,19.6,14.9,25.8,0,5.1,1.6,222.2
강동,2017-09-30,18.4,13.5,24.5,0,5.6,1.1,106.9
송파,2017-09-30,20,15.5,25,0,4.8,1.5,115.3
강서,2017-09-30,,,,0,,,
양천,2017-09-30,20.4,16,25.1,0,5.8,1.4,137.8
도봉,2017-09-30,17.8,12.9,24.3,0,5.2,1,154.7
노원,2017-09-30,16.6,10,23.8,0,6.1,1.4,59.1
동대문,2017-09-30,19.6,15.2,24.9,0,7,1.4,309.4
중랑,2017-09-30,20.2,16.1,25.4,0,7.2,1.7,213.8
마포,2017-09-30,20,15.6,25.4,0,6.5,1.8,180
서대문,2017-09-30,19.2,14.9,25.4,0,4.1,1.1,180
광진,2017-09-30,19.4,14.7,25,0,4.3,1.1,241.9
성북,2017-09-30,18.8,14.4,23.8,0,7.5,0.9,227.8
용산,2017-09-30,20.1,15.2,24.9,0,6.9,1.5,230.6
은평,2017-09-30,19,13.8,25,0,5.2,1.1,194.1
금천,2017-09-30,19.7,16.1,24.6,0,6.1,2.1,202.5
중구,2017-09-30,18.5,14.5,25,0,3,0.7,91.4
성동,2017-09-30,20.2,16,24.7,0,7.5,2,236.3
종로,2017-09-30,17.5,13.8,22.4,0,6.4,1.7,247.5
구로,2017-09-30,19.2,14.5,24.9,0,7.7,1.9,202.5
강북,2017-09-30,20,15.7,25.1,0,6.7,1.3,247.5
관악,2017-09-30,17.7,14.3,23.7,0,8.2,2.5,213.8
영등포,2017-09-30,20.9,16.8,25.3,0,4.9,1.3,216.6
동작,2017-09-30,19,12.5,25.4,0,5.9,1,255.9
강남,2017-10-01,17.9,15.1,21.2,10,5.2,1.2,81.6
서초,2017-10-01,17.7,15.2,20.9,9.5,4.2,1.1,146.3
강동,2017-10-01,17,14.7,20.5,7.5,5.6,1,348.8
송파,2017-10-01,18.1,15.4,21.3,8,4.6,1.1,50.6
강서,2017-10-01,,,,2,,,
양천,2017-10-01,18.6,15.3,21.8,3.5,5.4,1.2,90
도봉,2017-10-01,16.9,14.7,20.2,3,5.7,0.6,185.6
노원,2017-10-01,16.4,12.8,20.1,3.5,3.7,0.8,247.5
동대문,2017-10-01,17.9,15.2,21,4,6.8,1.2,255.9
중랑,2017-10-01,18,15.3,21,4,7.1,1.7,61.9
마포,2017-10-01,18.1,14.9,21.5,3.5,9.1,3.1,104.1
서대문,2017-10-01,17.5,14.7,20.8,3.5,5.5,1.3,39.4
광진,2017-10-01,17.2,15,20.6,9,4.3,1,230.6
성북,2017-10-01,17.2,14.6,20.7,4,8.2,1.5,213.8
용산,2017-10-01,18.2,15.3,21.2,6.5,5.8,1.9,25.3
은평,2017-10-01,17.5,14.1,20.7,2,6,0.9,120.9
금천,2017-10-01,17.5,14,21.2,8,7.2,1.6,75.9
중구,2017-10-01,16.2,13.5,19.5,2.5,6.7,3,82
성동,2017-10-01,18.4,15.5,21.1,7.5,6.1,1.4,222.2
종로,2017-10-01,16,13.1,19.1,4.5,8.1,2.8,67.5
구로,2017-10-01,17.8,15.1,21.1,5,8.6,1.9,84.4
강북,2017-10-01,19.1,16.6,21.9,2.5,6.1,1,230.6
관악,2017-10-01,16.5,14.2,19.8,10.5,5.4,0.5,154.7
영등포,2017-10-01,18.7,15.6,21.7,4.5,4.3,0.8,180
동작,2017-10-01,17.5,15.2,21.5,7,5.7,0.7,61.9
강남,2017-10-02,21.6,15.2,27.7,4.5,5.1,1.3,78.8
서초,2017-10-02,21.7,15.5,27.5,4,5.2,1.1,323.4
강동,2017-10-02,20.8,14.7,27.2,5.5,6.8,1.4,25.3
송파,2017-10-02,21.4,15.2,28.2,4,5.2,1.5,11.3
강서,2017-10-02,21,15.7,27.6,1,7.9,1.9,323.4
양천,2017-10-02,21.5,15.5,28.5,1.5,4.8,1.1,340.3
도봉,2017-10-02,20.4,15.1,27.1,1.5,5.3,1,11.3
노원,2017-10-02,19.9,14.7,27,1.5,5.7,0.9,309.4
동대문,2017-10-02,21.2,15.3,27.5,2,6.5,2,2.8
중랑,2017-10-02,21.5,15.4,27.6,3.5,6.4,1.9,22.5
마포,2017-10-02,20.9,15.1,27.6,1,9.3,2.7,317.8
서대문,2017-10-02,20.7,15,27.7,1,6.3,1.2,75.9
광진,2017-10-02,21.1,15,27,4.5,5.3,1.4,59.1
성북,2017-10-02,20.6,15.2,26.8,1,8.1,2,317.8
용산,2017-10-02,21.3,15.5,27.7,2.5,6.2,1.6,45
은평,2017-10-02,19.8,14.3,27.4,0.5,4.5,1,2.8
금천,2017-10-02,20.9,14.7,27.7,4,6.9,2,70.3
중구,2017-10-02,19.6,13.9,26,0.5,9.6,3.2,357.3
성동,2017-10-02,21.5,15.6,27.6,4,6.5,1.9,354.4
종로,2017-10-02,18.7,13.9,24.4,1.5,11.4,3.1,348.8
구로,2017-10-02,20.5,15.3,27.2,2,8.3,2.7,331.9
강북,2017-10-02,22.3,16.9,28.1,1,7,2.2,14.1
관악,2017-10-02,19.4,14.6,27.1,5.5,5.1,1.1,39.4
영등포,2017-10-02,21.7,15.9,28.5,1.5,4.5,1,267.2
동작,2017-10-02,21.3,15.9,29.2,3.5,4.9,0.8,253.1
강남,2017-10-03,18.2,15.3,22.2,0,5.6,1.6,275.6
서초,2017-10-03,17.7,14.7,22.5,0,6.4,1.8,331.9
강동,2017-10-03,17.6,14,22.5,0,6.9,1.5,11.3
송파,2017-10-03,18.6,15.5,22.7,0,5.5,1.7,45
강서,2017-10-03,17,13.4,22.1,0,8,2.5,331.9
양천,2017-10-03,17.3,14.1,23.1,0,5.5,1.3,343.1
도봉,2017-10-03,16.7,12.5,23,0,4.8,1.1,306.6
노원,2017-10-03,16.2,9.6,22.5,0,7.4,1,348.8
동대문,2017-10-03,18,14.9,22.3,0,7.9,2.3,36.6
중랑,2017-10-03,18.2,15.1,22.8,0,8.2,2.2,11.3
마포,2017-10-03,16.7,12.9,22.3,0,10.5,3.5,323.4
서대문,2017-10-03,16.5,11.8,23.4,0,5,1.3,323.4
광진,2017-10-03,18.1,14.5,22.3,0,5.4,1.5,239.1
성북,2017-10-03,16.8,12.9,21.4,0,7.4,1.3,312.2
용산,2017-10-03,17.6,14.6,22.3,0,5.1,1.4,306.6
은평,2017-10-03,14.7,8.7,22,0,4.4,0.6,267.2
금천,2017-10-03,17.2,13.2,21.8,0,6.8,2,14.1
중구,2017-10-03,16.6,12.5,22.6,0,7,1.6,309.7
성동,2017-10-03,18.5,15.7,22.7,0,6.5,2.1,298.1
종로,2017-10-03,15.2,11.3,20.1,0,8.2,1.8,340.3
구로,2017-10-03,16.3,12.4,22,0,8.4,2.9,329.1
강북,2017-10-03,19,15.4,23.8,0,7.5,2.4,334.7
관악,2017-10-03,15,10.2,21.6,0,4.6,0.4,345.9
영등포,2017-10-03,17.6,14.6,22.7,0,6.6,1.4,348.8
동작,2017-10-03,16.9,12.3,23.3,0,5.8,1.2,292.5
강남,2017-10-04,17.3,12.9,22.4,0,4.8,1.2,67.5
서초,2017-10-04,17.4,11.8,22.5,0,4,1.2,306.6
강동,2017-10-04,16.3,11.4,22.3,0,5.6,2,129.4
송파,2017-10-04,17.4,12.6,23.3,0,4.7,1.3,334.7
강서,2017-10-04,16.2,10.8,22.3,0,6.2,2.1,281.3
양천,2017-10-04,16.9,11.5,23,0,4.4,1,295.3
도봉,2017-10-04,15.3,10,22.1,0,5,1,0
노원,2017-10-04,14.2,6.4,21.7,0,5.3,0.9,123.8
동대문,2017-10-04,16.7,12.1,22.5,0,6.9,2,39.4
중랑,2017-10-04,17,12.4,22.5,0,6.1,2,357.2
마포,2017-10-04,16.5,10.4,23.4,0,8.3,2.3,329.1
서대문,2017-10-04,15.7,9,22.9,0,4.4,1.1,8.4
광진,2017-10-04,17,12.4,22.1,0,4.7,1.4,47.8
성북,2017-10-04,16,11,22,0,6.4,1.4,50.6
용산,2017-10-04,17,11.5,22.8,0,5,1.3,75.9
은평,2017-10-04,14,7,22.5,0,4.6,0.6,292.5
금천,2017-10-04,16.9,12.2,23.1,0,5.3,1.8,300.9
중구,2017-10-04,15.3,11,20.9,0,6,2.5,50.9
성동,2017-10-04,17.4,13,22.7,0,7.3,2.5,36.6
종로,2017-10-04,14.6,10.7,20,0,7.8,2.5,0
구로,2017-10-04,15.8,9.6,22.1,0,7.8,2.5,331.9
강북,2017-10-04,17.9,13.2,23.3,0,7.1,2.4,11.3
관악,2017-10-04,14.1,7.7,21.8,0,4.7,0.3,345.9
영등포,2017-10-04,17.2,11.6,23.3,0,4.4,1.1,298.1
동작,2017-10-04,15.7,8.6,23.5,0,4.5,0.8,84.4
강남,2017-10-05,18.4,14.5,21.9,0,4.9,1.2,70.3
서초,2017-10-05,17.9,12.5,22.3,0,6.5,1.3,112.5
강동,2017-10-05,17.5,12.9,22.1,0,6.3,1.5,101.3
송파,2017-10-05,18.5,14.4,22.6,0,5.3,1.3,157.5
강서,2017-10-05,18.7,13.3,23,0,,1.4,
양천,2017-10-05,18.8,14.7,22.7,0,5.1,1.3,112.5
도봉,2017-10-05,17,10.9,21.7,0,4.5,0.7,182.8
노원,2017-10-05,15.4,7.8,21.5,0,6.7,0.9,53.4
동대문,2017-10-05,17.9,13.7,21.7,0,5.1,1.4,250.3
중랑,2017-10-05,18.1,13.8,22.1,0,7.1,1.7,146.3
마포,2017-10-05,18.3,14.2,22.8,0,9.7,2.6,112.5
서대문,2017-10-05,17.7,14.2,21.4,0,5.7,1.6,73.1
광진,2017-10-05,17.7,13.7,22.4,0,4.3,1.3,84.4
성북,2017-10-05,17.2,13,21.3,0,5.5,1.5,140.6
용산,2017-10-05,18.5,13.9,22.5,0,4.6,1.5,53.4
은평,2017-10-05,17.4,11.2,22.1,0,7.7,1.1,140.6
금천,2017-10-05,18.2,14.7,21.6,0,6,2.1,70.3
중구,2017-10-05,16.5,12.3,21.2,0,5.7,1.8,60
성동,2017-10-05,18.6,14.6,21.9,0,5.9,1.6,191.3
종로,2017-10-05,15.8,12.2,19.8,0,6.9,2.7,95.6
구로,2017-10-05,18.5,14.4,22.3,0,8,2.1,118.1
강북,2017-10-05,19.7,15,23.1,0,5.4,0.9,73.1
관악,2017-10-05,17.3,12.7,20.4,0,6.5,1.2,137.8
영등포,2017-10-05,19,15,22.5,0,4.5,1,194.1
동작,2017-10-05,17,10.9,22.7,0,5.3,0.7,84.4
강남,2017-10-06,18.1,16.5,21.5,0.5,6,1.4,143.4
서초,2017-10-06,18.4,15.3,21.8,0.5,5.9,1.1,92.8
강동,2017-10-06,17.6,14.9,21.2,1,6.3,1.4,70.3
송파,2017-10-06,18.4,16.3,21.9,0,6.1,1.5,78.8
강서,2017-10-06,19,16,24.1,0,,1.4,
양천,2017-10-06,19.1,17,22.7,0,4.9,1.3,81.6
도봉,2017-10-06,17.5,13.8,22.2,0.5,5.5,0.7,75.9
노원,2017-10-06,16.9,11.5,21.9,0,7.3,1,70.3
동대문,2017-10-06,18.1,15.8,21.5,0.5,6.9,1.6,101.3
중랑,2017-10-06,18.2,16,21.7,0,8.5,2.2,45
마포,2017-10-06,18.5,16.2,23,0,8.5,2.7,64.7
서대문,2017-10-06,18,14.8,22.5,0,5.2,1.2,140.6
광진,2017-10-06,17.9,15.2,21.4,0,5,1.6,132.2
성북,2017-10-06,17.5,15.3,21.3,1,7.8,1.8,98.4
용산,2017-10-06,18.6,16.4,21.9,0,5.9,2.2,64.7
은평,2017-10-06,17.7,13.5,22.7,0,6.3,0.8,149.1
금천,2017-10-06,18.4,15.4,22.8,0,6.5,2.1,101.3
중구,2017-10-06,16.8,14.6,20.5,0,6.3,2.7,46.7
성동,2017-10-06,18.6,16.8,21.5,1,8.4,2.2,90
종로,2017-10-06,16,14.2,20.4,1,8.6,2.6,106.9
구로,2017-10-06,18.6,16.5,22.4,0,9.4,2.7,87.2
강북,2017-10-06,19.8,17.4,23.4,1,6.9,1.6,109.7
관악,2017-10-06,17.4,13.5,20.8,0,4.8,0.4,47.8
영등포,2017-10-06,19.3,17.4,22.6,0,5,0.9,182.8
동작,2017-10-06,18.4,13.9,22.9,0,5.3,0.9,78.8
강남,2017-10-07,21.3,16.9,26.1,0,3.6,0.9,61.9
서초,2017-10-07,21.2,16.6,25.6,0,3.7,0.9,303.8
강동,2017-10-07,20.4,15.7,25.7,0,6.3,1.1,331.9
송파,2017-10-07,21.5,16.8,26.5,0,4,1.1,230.6
강서,2017-10-07,20.7,16.9,27.6,0,,1.1,
양천,2017-10-07,21.4,17.3,26.4,0,3.5,0.8,73.1
도봉,2017-10-07,20.1,15.3,26.1,0,4.3,0.6,278.4
노원,2017-10-07,19.9,14.2,25.8,0,4.8,0.7,118.1
동대문,2017-10-07,21.1,16.2,26,0,4.9,1,92.8
중랑,2017-10-07,21.2,16.5,26.1,0,6,1.4,143.4
마포,2017-10-07,21.1,16.8,27.2,0,5.7,1.5,95.6
서대문,2017-10-07,20.4,16,26.1,0,5.2,0.9,191.3
광진,2017-10-07,20.9,16.3,26,0,4,0.9,64.7
성북,2017-10-07,20.2,15.8,25.5,0,5.9,1,163.1
용산,2017-10-07,21.8,17,27.1,0,4,1.1,64.7
은평,2017-10-07,19.3,15.7,25.6,0,3.2,0.5,16.9
금천,2017-10-07,20.7,17.1,26.3,0,4.1,1.1,78.8
중구,2017-10-07,19.7,14.9,24.5,0,5.5,1.5,52.9
성동,2017-10-07,21.5,17.2,26.8,0,5.5,1.3,165.9
종로,2017-10-07,18.7,14.3,24.1,0,7.3,1.5,163.1
구로,2017-10-07,20.5,16.6,26.4,0,5.2,1.5,45
강북,2017-10-07,22.6,18.1,27.2,0,4.8,1.1,247.5
관악,2017-10-07,19.2,15.1,25.7,0,5.4,0.5,354.4
영등포,2017-10-07,21.7,17.5,26.6,0,4.3,0.8,157.5
동작,2017-10-07,20.7,16.4,27.1,0,3.8,0.6,33.8
강남,2017-10-08,22.9,20,26.7,0,6.5,1,264.4
서초,2017-10-08,22.4,18.1,27.2,0,4.6,1.1,219.4
강동,2017-10-08,22,18.4,27.4,0,4.7,0.7,213.8
송파,2017-10-08,22.8,20,28.1,0,4.5,1.1,106.9
강서,2017-10-08,22,18.3,27,0,,1,
양천,2017-10-08,22.6,19.8,26.9,0,4.6,1,216.6
도봉,2017-10-08,21.1,17.8,25.8,0,4.5,0.7,289.7
노원,2017-10-08,20.7,15.9,26.1,0,4.2,0.7,292.5
동대문,2017-10-08,22.4,19.2,27.1,0,5.3,1.1,236.3
중랑,2017-10-08,22.7,19.7,27.2,0,5.6,1.3,168.8
마포,2017-10-08,22.1,20,27.6,0,5.4,1.6,300.9
서대문,2017-10-08,21.7,18.5,26.8,0,4.1,0.8,329.1
광진,2017-10-08,22.1,18.7,26,0,4.7,0.9,210.9
성북,2017-10-08,21.6,18.4,26.3,0,6.2,0.9,140.6
용산,2017-10-08,22.7,19.7,26.9,0,5.2,1.3,222.2
은평,2017-10-08,20.3,15.9,26.9,0,4.8,0.5,312.2
금천,2017-10-08,21.3,19.1,26.3,0,4.9,1.5,196.9
중구,2017-10-08,21.2,18.4,27,0,4.1,0.8,275.8
성동,2017-10-08,22.6,20.4,26.7,0,6.7,1.5,253.1
종로,2017-10-08,20.1,17.5,24.5,0,6.3,1.6,289.7
구로,2017-10-08,21.3,17.9,26.5,0,6.3,1.3,199.7
강북,2017-10-08,23.9,21,27.2,0,6.9,1.2,281.3
관악,2017-10-08,20.4,17,25.9,0,5.1,1.3,208.1
영등포,2017-10-08,23.1,20.6,27.1,0,4.2,0.7,199.7
동작,2017-10-08,21.2,17.3,27,0,5.5,0.8,233.4
강남,2017-10-09,22.5,20.1,26.9,0,5.3,1.3,312.2
서초,2017-10-09,22.4,18.1,27.1,0,4.2,1.1,320.6
강동,2017-10-09,21.8,18.6,26.7,0,4.3,0.7,247.5
송파,2017-10-09,22.6,20,27.6,0,4.4,1.1,303.8
강서,2017-10-09,21.5,18.9,25.8,0,,1.2,
양천,2017-10-09,22.5,19.7,26.7,0,4.4,1.1,180
도봉,2017-10-09,21.1,18.3,26,0,4.7,0.8,292.5
노원,2017-10-09,21,16.3,26.1,0,5.1,0.7,298.1
동대문,2017-10-09,22.3,19.6,26.8,0,5.7,1.4,205.3
중랑,2017-10-09,22.7,20.1,27,0,6.4,1.6,163.1
마포,2017-10-09,21.7,18.8,26.6,0,4.8,1.7,267.2
서대문,2017-10-09,21.4,18,26.1,0,3.8,0.7,306.6
광진,2017-10-09,22,19,26.3,0,5.1,1.2,239.1
성북,2017-10-09,21.4,19,25.9,0,6,1.1,171.6
용산,2017-10-09,22.6,20.1,26.9,0,5.1,1.5,222.2
은평,2017-10-09,20.3,16.4,25.5,0,3.4,0.6,292.5
금천,2017-10-09,21.2,18.3,26,0,4.6,1.4,334.7
중구,2017-10-09,20.7,17.8,27,0,3.6,0.6,275.8
성동,2017-10-09,22.4,20.1,26.4,0,6.3,1.7,255.9
종로,2017-10-09,19.2,16.6,23.6,0,5.7,1.4,326.3
구로,2017-10-09,21.4,18.1,26.7,0,5.7,1.2,185.6
강북,2017-10-09,22.2,19.8,26.6,0,5.8,1.7,241.9
관악,2017-10-09,19.9,16.5,25.6,0,4.5,0.9,194.1
영등포,2017-10-09,22.5,20.1,26.9,0,4.6,0.9,174.4
동작,2017-10-09,21.6,17.2,27.3,0,4.2,0.8,219.4
강남,2017-10-10,21.6,19.2,24.9,0,5,1,236.3
서초,2017-10-10,21.4,17.5,25.4,0.5,3.9,1.1,177.2
강동,2017-10-10,20.7,17.3,24.9,0,6,0.9,244.7
송파,2017-10-10,21.6,18.9,24.8,1,5,1.2,196.9
강서,2017-10-10,21.5,17.5,24.5,0.5,,1.2,
양천,2017-10-10,21.7,19.2,24.3,0.5,5.7,1.2,188.4
도봉,2017-10-10,20.2,17,23.4,11,4.9,0.6,143.4
노원,2017-10-10,19.8,14.5,23.8,1,4.7,0.6,225
동대문,2017-10-10,21,18.2,24.6,0.5,7.1,1.1,261.6
중랑,2017-10-10,21.4,18.8,24.4,0,7.3,1.6,196.9
마포,2017-10-10,21.3,18.7,24.8,0.5,7.5,1.5,202.5
서대문,2017-10-10,20.7,17.4,24.4,0.5,4.9,0.9,233.4
광진,2017-10-10,20.9,17.8,24.5,0,4.5,0.9,233.4
성북,2017-10-10,20.4,17.7,23.6,0.5,8.2,0.9,216.6
용산,2017-10-10,21.6,18.6,24.4,0,7.2,1.3,233.4
은평,2017-10-10,20.4,15.8,24.8,9.5,4.1,0.6,118.1
금천,2017-10-10,20.6,17.8,23.7,0.5,6.1,1.4,182.8
중구,2017-10-10,19.9,17.7,24,0.5,3.9,0.6,329.3
성동,2017-10-10,21.6,19.3,24.8,0,8.2,1.3,216.6
종로,2017-10-10,18.8,16.3,22.9,1,9,1.4,253.1
구로,2017-10-10,21.1,17.6,24.3,0.5,8.2,1.6,185.6
강북,2017-10-10,21,18.6,23.9,3.5,8.6,1.2,230.6
관악,2017-10-10,19.7,16.1,22.6,0,5.4,1.4,216.6
영등포,2017-10-10,21.9,19.7,24.5,0,4.9,1,174.4
동작,2017-10-10,20.9,16.8,25.1,0,5.2,0.7,244.7
강남,2017-10-11,16.1,13.2,21.8,22.5,7,1.9,272.8
서초,2017-10-11,16,13.1,21.6,28,6.7,1.8,331.9
강동,2017-10-11,16.1,12.4,21.5,22,6.7,1.4,230.6
송파,2017-10-11,16.4,13.6,21.6,29,6.6,2,275.6
강서,2017-10-11,15.3,12.6,21.4,24.5,,2.5,
양천,2017-10-11,15.7,12.7,21.5,16.5,5.4,1.3,348.8
도봉,2017-10-11,15,11.7,21,19.5,7.1,1.4,306.6
노원,2017-10-11,15.4,12,20.9,18.5,6.7,1.3,295.3
동대문,2017-10-11,15.9,12.8,21.4,21.5,8.4,2.4,33.8
중랑,2017-10-11,16.3,13.1,21.6,19,9,2.5,348.8
마포,2017-10-11,15,11.8,20.9,16,9.7,3.7,298.1
서대문,2017-10-11,14.8,11.4,20.9,18,5.5,1.6,312.2
광진,2017-10-11,16.1,13.2,21.5,19.5,7.3,2,309.4
성북,2017-10-11,14.9,11.7,20.9,20.5,9.5,1.7,295.3
용산,2017-10-11,16,12.8,21.6,15.5,6.6,1.8,222.2
은평,2017-10-11,14.3,10.4,20.9,17,4.7,0.9,281.3
금천,2017-10-11,14.8,11.7,20.6,18,6.7,2.1,295.3
중구,2017-10-11,14.1,10.4,20.1,14.5,8.4,2.2,303.6
성동,2017-10-11,16.5,13.6,21.5,17.5,8.8,2.4,0
종로,2017-10-11,12.9,9.6,19.4,22,8.9,2.5,340.3
구로,2017-10-11,15.1,11.9,21,16,8,2.4,165.9
강북,2017-10-11,15.5,12.3,21.6,18,10.9,2.6,275.6
관악,2017-10-11,14.4,11.6,20.4,29.5,5.9,1.4,357.2
영등포,2017-10-11,16,13.1,21.5,17,5.1,1.4,188.4
동작,2017-10-11,16.2,13.1,21.8,19,6.9,1.4,225
강남,2017-10-12,12.7,11.2,14.7,0,5.4,1.3,323.4
서초,2017-10-12,12.6,9.4,15.1,0,5.6,1.4,343.1
강동,2017-10-12,12.2,9.6,15.7,0,5.2,1.6,5.6
송파,2017-10-12,13,11.4,15.3,0,4.7,1.4,317.8
강서,2017-10-12,11.6,8.6,13.7,0,,1.9,
양천,2017-10-12,12,9.9,14.2,0,4.3,1.1,239.1
도봉,2017-10-12,10.7,6.5,14.1,0,3.7,0.8,73.1
노원,2017-10-12,10.6,4.9,15.1,0,4.4,0.8,357.2
동대문,2017-10-12,12.4,10.5,15.2,0,6.1,1.9,39.4
중랑,2017-10-12,12.6,10.7,15.2,0,6,1.8,205.3
마포,2017-10-12,11.3,8.8,14.3,0,7.4,2.5,323.4
서대문,2017-10-12,10.6,6.8,14.2,0,4.1,1,295.3
광진,2017-10-12,12.6,10,15,0,5.2,1.4,292.5
성북,2017-10-12,11.2,8.1,14.3,0,5.1,0.9,230.6
용산,2017-10-12,12.3,10.3,14.2,0,4.7,1.3,14.1
은평,2017-10-12,9.8,4.9,13.9,0,2.9,0.5,298.1
금천,2017-10-12,10.9,9.1,12.8,0,5.1,1.6,329.1
중구,2017-10-12,10.5,8.3,13.5,0,5.2,1.3,325.8
성동,2017-10-12,12.9,11.4,14.7,0,5.9,2,315
종로,2017-10-12,9.5,7.9,12.2,0,5.2,1.4,0
구로,2017-10-12,11,7.9,13.5,0,6.3,2.1,343.1
강북,2017-10-12,11.9,9.9,14.5,0,7.7,2.2,19.7
관악,2017-10-12,9.9,5.3,13.6,0,3.6,0.5,334.7
영등포,2017-10-12,12.3,10.4,14.3,0,4,1.2,306.6
동작,2017-10-12,11.9,7.4,15.1,0,4.4,0.9,255.9
강남,2017-10-13,13.7,8.7,18.3,0,6.2,1.4,306.6
서초,2017-10-13,12.5,6.2,17.7,0,5.3,1.4,295.3
강동,2017-10-13,12.4,6.3,18.6,0,4.6,1.1,95.6
송파,2017-10-13,13.7,8.3,18.7,0,5.3,1.4,264.4
강서,2017-10-13,12,5.4,18.4,0,,1.4,
양천,2017-10-13,13.3,7.8,18.1,0,4.7,1,264.4
도봉,2017-10-13,11.9,5.1,18.7,0,4,1.1,340.3
노원,2017-10-13,10.4,2.3,18.4,0,5.6,1,329.1
동대문,2017-10-13,13.2,7.6,18.8,0,6.4,1.6,348.8
중랑,2017-10-13,13.4,7.2,18.6,0,5.8,1.8,323.4
마포,2017-10-13,12.6,6.9,18.1,0,6.8,2.3,278.4
서대문,2017-10-13,11.8,5.1,18.4,0,4.5,1,326.3
광진,2017-10-13,13,6.7,17.9,0,5.5,1.4,278.4
성북,2017-10-13,12.3,5.8,17.9,0,6.2,1.6,331.9
용산,2017-10-13,13.3,7,18,0,4.3,1.3,194.1
은평,2017-10-13,9.5,2.3,18.3,0,4.5,0.7,306.6
금천,2017-10-13,12.8,6.2,17.7,0,4.7,1.4,255.9
중구,2017-10-13,12,6.7,17.2,0,6,2,260.7
성동,2017-10-13,13.8,8.9,18.5,0,7.5,2,272.8
종로,2017-10-13,10.7,6.1,16.1,0,11.9,2.5,340.3
구로,2017-10-13,11.8,5.7,18,0,6.6,1.7,345.9
강북,2017-10-13,12.7,6.2,18.4,0,6.1,1.8,298.1
관악,2017-10-13,10,3.2,16.9,0,4.4,0.7,348.8
영등포,2017-10-13,13.8,8.9,18.3,0,4.2,1,180
동작,2017-10-13,12,4.4,18.7,0,4.5,0.9,315
