지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
광진,2018-05-09,16,10.4,22.2,0,6.4,2,50.6
광진,2018-05-10,15.9,11.4,22.3,0,7.8,1.9,241.9
광진,2018-05-11,17.1,12.9,22.2,0,6.2,1.5,306.6
광진,2018-05-12,14.3,11.4,17.1,32,4.4,0.8,73.1
광진,2018-05-13,16.3,13.6,20.3,1,6.7,1.8,286.9
광진,2018-05-14,18.6,12.2,25.1,0,5.7,1.3,289.7
광진,2018-05-15,22.7,15.2,29.4,0,4,0.8,250.3
광진,2018-05-16,22.3,21,23.3,5.5,7.5,1.1,199.7
광진,2018-05-17,,,,10.5,,,
광진,2018-05-19,17.6,10.9,25.2,0,6.7,2.3,50.6
광진,2018-05-20,17.4,12.7,22.8,0,6.9,2.3,22.5
광진,2018-05-21,17.8,11.3,24,0,6.2,1.5,101.3
광진,2018-05-22,18,14.8,23.2,13,4.7,0.9,292.5
광진,2018-05-23,18.1,14.4,24.4,7,7.6,1.9,300.9
광진,2018-05-24,19,11.8,25,0,7.7,1.9,289.7
광진,2018-05-25,20.1,13.9,26.6,0,7.1,1.5,239.1
광진,2018-05-26,21.7,14,29.7,0,7.5,1.3,284.1
광진,2018-05-27,21,17.4,25.4,0,6.6,1.4,239.1
광진,2018-05-28,22.3,15.1,29.5,0,6.3,1.4,239.1
광진,2018-05-29,21.6,18.4,26.2,2,6.7,1.4,241.9
광진,2018-05-30,20.6,16.7,26,0,7.7,1.8,309.4
광진,2018-05-31,21.6,15.2,28,0,5.8,1.7,241.9
광진,2018-06-01,24.2,17.5,30.8,0,6.8,1.7,300.9
광진,2018-06-02,24.1,17.9,31.3,0,6.9,1.8,295.3
광진,2018-06-03,24,17,31.3,0,7.2,1.4,258.8
광진,2018-06-04,,,,0,,,
광진,2018-06-05,24.1,18.5,29.9,0,6.5,1.5,233.4
광진,2018-06-06,23.7,18.9,28.8,0,6.8,1.8,315
광진,2018-06-07,23.2,19,29.8,0,6.7,1.7,236.3
광진,2018-06-08,22.4,19.1,27.6,0,5.9,1.7,241.9
광진,2018-06-09,23.5,19.6,29.4,0.5,6.4,1.7,70.3
광진,2018-06-10,21.2,18.2,25,0.5,6.2,2,123.8
광진,2018-06-11,20.4,17.3,23.7,4,6.2,1.5,143.4
광진,2018-06-12,21.4,16.7,27.4,0,6,1.7,236.3
광진,2018-06-13,22.2,18.5,27.2,0,6.2,1.2,239.1
광진,2018-06-14,21.8,18.6,26.3,2,5.3,1.4,292.5
광진,2018-06-15,21.2,16.9,26.8,3,6.8,2.2,129.4
광진,2018-06-16,22.5,15.9,29.7,0,5.6,1.6,42.2
광진,2018-06-17,22.9,18.8,27.9,0,5.2,1,233.4
광진,2018-06-18,25.5,19.6,31.1,0,5.9,1.6,281.3
광진,2018-06-19,23,19.4,28.4,0,5.7,1.3,239.1
광진,2018-06-20,23.3,19.8,30,0,7.5,2.1,289.7
광진,2018-06-21,24.2,19.6,29.5,0,8,2.1,239.1
광진,2018-06-22,25.8,18.8,32.9,0,6.9,1.5,303.8
광진,2018-06-23,24.9,21,30.3,0,6.9,1.7,236.3
광진,2018-06-24,25.7,20.4,33,0,7.1,1.8,239.1
광진,2018-06-25,27.2,21.2,33.6,0,4.9,1.1,272.8
광진,2018-06-26,22.3,19.5,27.5,83,9,1.9,241.9
광진,2018-06-27,22.9,19.2,26.5,0.5,6.9,1.5,236.3
광진,2018-06-28,23.1,19.4,27.7,13,7.7,1.1,22.5
광진,2018-06-29,25.1,20.9,29.6,0.5,5.3,1.2,236.3
광진,2018-06-30,24.8,22,29.1,3.5,5.2,0.9,241.9
광진,2018-07-01,21.5,20.4,22.8,80.5,4.9,1,53.4
광진,2018-07-02,22,20.2,24.2,70.5,5.5,0.9,143.4
광진,2018-07-03,26.2,21.7,32.4,0,6,1.3,28.1
광진,2018-07-04,27.3,23.4,32,0,6,1.6,298.1
광진,2018-07-05,24.9,22.2,30.9,7.5,6.3,1.5,39.4
광진,2018-07-06,23.4,21.2,27.8,0,8,3,59.1
광진,2018-07-07,22.9,19.4,28.4,0,7.6,3,56.3
광진,2018-07-08,22.7,17.6,28,0,6.6,1.9,64.7
광진,2018-07-09,20.3,19.3,23.6,11,6.4,1.9,53.4
광진,2018-07-10,23.3,20.1,26.4,13,2.9,0.6,36.6
광진,2018-07-11,26.8,23.7,30.7,2,6.5,1.1,230.6
광진,2018-07-12,27.2,24.6,30.6,0.5,6.9,1.5,289.7
광진,2018-07-13,27.8,24.5,31.3,0,5.4,1.3,286.9
광진,2018-07-14,28.3,25,32.6,0,6.2,1.6,298.1
광진,2018-07-15,28.7,24,34.2,0,5.6,1.5,315
광진,2018-07-16,29.2,24.3,34.3,0,6.5,1.6,300.9
광진,2018-07-17,28.4,23.6,33.1,0,6.2,1.6,292.5
광진,2018-07-18,28.8,23.5,34.2,0,6.3,1.6,315
광진,2018-07-19,29.1,23.5,34.5,0,5.6,1.5,284.1
광진,2018-07-20,29.8,24.4,34.9,0,5.8,1.4,298.1
광진,2018-07-21,30.7,24.6,37.4,0,5.7,1.4,292.5
광진,2018-07-22,31.6,24.9,37.7,0,6,1.4,241.9
광진,2018-07-23,31.7,29.2,35.6,0,6.1,1.6,241.9
광진,2018-07-24,31.4,26.8,36.5,0,5.9,1.4,292.5
광진,2018-07-25,30.3,27.9,34.2,0,7.2,1.8,191.3
광진,2018-07-26,30.1,26.9,33.5,0,6.8,1.3,241.9
광진,2018-07-27,31.2,26.9,36,0,6.1,1.6,303.8
광진,2018-07-28,30,27.4,37.6,1.5,7.3,1.2,233.4
광진,2018-07-29,31.3,26.3,36.4,0,8.7,2.3,59.1
광진,2018-07-30,31.5,27,36.9,0,5.6,2,56.3
광진,2018-07-31,32.3,26.9,38,0,4.6,1.3,92.8
광진,2018-08-01,33.6,27.4,40.7,0,5.8,1.5,312.2
광진,2018-08-02,33.9,29.4,38.7,0,5.3,1.3,312.2
광진,2018-08-03,33,29.9,38.8,0,6.3,1.7,286.9
광진,2018-08-04,31.6,28.8,35.1,0,7,2.2,244.7
광진,2018-08-05,30.6,27.4,34.9,0,7.8,2.3,284.1
광진,2018-08-06,29.6,26.3,34.6,17,6.1,1.3,75.9
광진,2018-08-07,30.7,25.7,35.3,0,6.2,1.4,241.9
광진,2018-08-08,31,27.2,36,0,6.9,2,233.4
광진,2018-08-09,29,27,32.2,2,4.6,1.2,244.7
광진,2018-08-10,30.3,25.6,36.4,0,5.4,1.6,36.6
광진,2018-08-11,30.3,25.9,36,0,5.5,1.5,160.3
광진,2018-08-12,30.3,26.5,35.3,0,5.3,1.5,120.9
광진,2018-08-13,30.1,25.4,34.8,4.5,5.7,1.2,230.6
광진,2018-08-14,31,27.4,36.2,0,5.8,1.3,149.1
광진,2018-08-15,30.8,25.9,38.5,5.5,9.5,1.6,120.9
광진,2018-08-16,28.9,24.1,33.5,0,9.8,2.9,36.6
광진,2018-08-17,26.7,21.9,32.8,0,7.4,2.3,53.4
광진,2018-08-18,26.3,21.2,31.6,0,5,1.5,149.1
광진,2018-08-19,27.4,22.6,33.6,0,4.7,1.2,278.4
광진,2018-08-20,28.6,24.8,33.3,0,6.7,1.5,202.5
광진,2018-08-21,26.4,23.2,30.9,4,8.9,1.8,163.1
광진,2018-08-22,30.1,23.5,36.8,0,5.6,1.6,135
광진,2018-08-23,28.9,26.3,30.8,3,7.3,2.8,61.9
광진,2018-08-24,24.2,23,27.8,13,6.9,1.8,244.7
광진,2018-08-25,25.3,22.6,28.9,0,6.5,1.8,241.9
광진,2018-08-26,22.5,19.9,28.6,1.5,5.6,1.3,168.8
광진,2018-08-27,22.3,19.6,24.8,21.5,5.1,1.2,59.1
광진,2018-08-28,23.4,22.3,25.8,87.5,8.8,1.2,33.8
광진,2018-08-29,24.9,22.3,28.3,21,7.3,1.5,236.3
광진,2018-08-30,26,23.3,29,13,6.2,1.3,250.3
광진,2018-08-31,25.4,22,30.4,1,6.1,1.4,289.7
광진,2018-09-01,25.3,20.9,30.3,0,6.2,1.8,73.1
광진,2018-09-02,24.4,19.5,29.4,0,4.8,1.5,59.1
광진,2018-09-03,23.1,20.7,27,44,7.3,1,289.7
광진,2018-09-04,23.6,20.1,28.3,0,9.4,1.9,210.9
광진,2018-09-05,24.9,21,29.1,0,9.5,2.6,275.6
광진,2018-09-06,23.3,20.1,28.5,5,7.3,1.4,267.2
광진,2018-09-07,22.2,18.9,26.1,2.5,7.6,2.1,239.1
광진,2018-09-08,21.3,15.3,27.2,0,5.7,1.3,151.9
광진,2018-09-09,21.6,15.4,27.8,0,5.7,1.4,59.1
광진,2018-09-10,22.3,18.2,27.2,0,6.5,2,42.2
광진,2018-09-11,21.1,16.3,25.5,0,5.6,1.8,126.6
광진,2018-09-12,22.2,17.5,27.8,0,5.7,1.6,39.4
광진,2018-09-13,22.6,20,27,0,4.6,1.6,47.8
광진,2018-09-14,22.8,20,25.4,0,4.7,1.7,146.3
광진,2018-09-15,22.6,20.2,24.8,0.5,4.6,1.1,75.9
광진,2018-09-16,22.3,21.4,24.7,1,5,1.2,284.1
광진,2018-09-17,22.7,19.3,27.7,0,5.4,1.5,241.9
광진,2018-09-18,22.1,17.4,26.7,0,6.4,1.3,233.4
광진,2018-09-19,21.6,18.5,25.9,0,4.1,1,191.3
광진,2018-09-20,18.6,17.4,20.2,5,5.9,1.9,61.9
광진,2018-09-21,19.1,17.4,21.4,18,5.4,1.4,70.3
광진,2018-09-22,20.8,17,26.4,8.5,7.4,1.5,247.5
광진,2018-09-23,19.8,15.4,24.9,0,6.9,1.7,236.3
광진,2018-09-24,18.1,14,22.4,0,6.8,1.7,239.1
광진,2018-09-25,17.4,11.3,23,0,5.2,1.5,87.2
광진,2018-09-26,19.1,16.5,23.5,0,6.2,2.1,64.7
광진,2018-09-27,18.8,13.6,24,0,5.9,1.7,59.1
광진,2018-09-28,17.4,14.4,21.6,0,4.6,1.4,61.9
광진,2018-09-29,19.3,14.1,25.6,0,4.7,1.2,56.3
광진,2018-09-30,17.9,15.1,22.3,0,7.9,2.2,241.9
광진,2018-10-01,16.2,13.7,20.3,0,9.8,2.4,239.1
광진,2018-10-02,16.2,10.6,21.4,0,5.7,1.4,239.1
광진,2018-10-03,16.8,11.3,23.6,0,5.3,1,151.9
광진,2018-10-04,18.7,13.1,24.4,0,5.6,1.7,120.9
광진,2018-10-05,16.9,15.5,18.7,38,7.9,2.1,64.7
광진,2018-10-06,18,15.9,21.6,81,8.2,2.1,47.8
광진,2018-10-07,16.9,12.3,21.5,0,6,1.4,312.2
광진,2018-10-08,14.4,9.1,20.3,0,5.2,1,143.4
광진,2018-10-09,14.9,10.3,18.9,0,4.6,1.1,135
광진,2018-10-10,12.9,10,16.6,5.5,8.4,2.5,241.9
광진,2018-10-11,10.8,6.9,14.9,0,10.3,2,323.4
광진,2018-10-12,10.7,5.4,17,0,4.2,1,239.1
광진,2018-10-13,11.8,6.7,18.1,0,3.5,1,56.3
광진,2018-10-14,13.1,7.2,19.1,0,5,1.1,236.3
광진,2018-10-15,15.1,10,20.9,0,5.1,1.1,286.9
광진,2018-10-16,14.3,9.9,20.2,0,5.6,1,239.1
광진,2018-10-17,12.6,8.9,18.4,0,5.7,1.3,241.9
광진,2018-10-18,12.4,7.2,18.1,0,6.7,1.5,123.8
광진,2018-10-19,13.5,7.4,19.3,0,5.1,1.1,233.4
광진,2018-10-20,13.2,7,20.1,0,4.2,1,289.7
광진,2018-10-21,13,7.3,19.6,0,4.2,1,236.3
광진,2018-10-22,13.3,8.5,19.6,0,3.6,0.9,92.8
광진,2018-10-23,12.3,9.5,15.8,5,8.7,1,151.9
광진,2018-10-24,12.5,7.6,18.5,0,6,1.1,233.4
광진,2018-10-25,13,7.5,20.1,0,3.8,0.6,92.8
광진,2018-10-26,12.6,9.5,15,11.5,9.2,1.2,289.7
광진,2018-10-27,9.7,7.1,12.3,0,9.5,2.7,233.4
광진,2018-10-28,8.9,6.2,13.6,4.5,7.8,1.2,334.7
광진,2018-10-29,8.3,5,12.1,0,8.6,1.8,281.3
광진,2018-10-30,7.5,2.6,11.1,0,6.5,1.7,289.7
광진,2018-10-31,8.2,4.3,12,0,6.2,1.4,300.9
광진,2018-11-01,8.5,2.7,14.8,0,4.7,0.9,233.4
광진,2018-11-02,10,4.5,17.3,0,3.1,0.8,286.9
광진,2018-11-03,11.1,5.5,18.3,0,4.8,1,239.1
광진,2018-11-04,11.4,5.4,18.2,0,4.2,0.9,241.9
광진,2018-11-05,11.9,6.7,17.2,0,3.8,0.8,239.1
광진,2018-11-06,12.1,7.8,16.4,0,3,0.6,213.8
광진,2018-11-07,13,10.3,15.9,1.5,5.2,1.2,84.4
광진,2018-11-08,12.6,11.2,14.9,63,8.2,2,258.8
광진,2018-11-09,12.9,11,15.4,0,8.8,2.8,241.9
광진,2018-11-10,12.5,9.2,17.2,0,6.1,1.3,239.1
광진,2018-11-11,9,6.6,11.7,0,3.9,1,306.6
광진,2018-11-12,8.6,4,13.9,0,4.2,1,298.1
광진,2018-11-13,9,4.5,14.3,0,5,0.9,236.3
광진,2018-11-14,9.7,5.1,15.4,0,3.7,0.8,216.6
광진,2018-11-15,9.7,5,15.3,0,3.5,0.7,84.4
광진,2018-11-16,9.4,6.4,14.6,0,6.8,1.4,241.9
광진,2018-11-17,6.4,2,10.5,0,4.8,1.4,281.3
광진,2018-11-18,6.9,2.3,11.1,0,5.1,1,309.4
광진,2018-11-19,7.5,3.4,12,0,5.8,1.2,300.9
광진,2018-11-20,6.9,1.2,12,0,5.1,1.1,241.9
광진,2018-11-21,6.3,4.4,9.1,1,7.2,0.9,0
광진,2018-11-22,3.3,-0.2,7.4,0,8.6,1.9,258.8
광진,2018-11-23,2.4,-1.9,6.4,0,3.9,1,25.3
광진,2018-11-24,3.2,0.4,5,2.5,6.3,1.3,118.1
광진,2018-11-25,4.9,1.8,9,0,2.9,0.8,95.6
광진,2018-11-26,5.5,1.5,11.2,0,4.2,1,70.3
광진,2018-11-27,6.8,2,11.2,0,4.7,0.8,250.3
광진,2018-11-28,6.1,2.9,10,0,4.8,1.2,19.7
광진,2018-11-29,4.1,0.9,7.1,0,3.9,0.9,28.1
광진,2018-11-30,3.3,-0.9,7.8,0,4.8,1.1,320.6
광진,2018-12-01,5.1,1,10.7,0,3.2,0.7,182.8
광진,2018-12-02,7.5,1.9,11.9,0,3.8,1,67.5
광진,2018-12-03,10.9,8.4,13.2,8,4,0.6,53.4
광진,2018-12-04,7.7,1.3,12.2,7,7.3,2.2,340.3
광진,2018-12-05,1.5,-2.8,4.8,0,4.4,1.6,292.5
광진,2018-12-06,3,-0.1,6.9,0,8.8,1.8,292.5
광진,2018-12-07,-6.2,-8.2,0,0,8.9,3.5,337.5
광진,2018-12-08,-7.1,-9.7,-3.3,0,8.4,2.4,244.7
광진,2018-12-09,-6.1,-10.4,-2.6,0,5.3,1.5,343.1
광진,2018-12-10,-2.6,-7.5,2.3,0,4,1,75.9
광진,2018-12-11,0.5,-2,2.6,0,4.3,1,315
광진,2018-12-12,-0.7,-2.6,1.8,0,6.1,2,244.7
광진,2018-12-13,-1.4,-3.9,2.5,0,8.1,1.7,289.7
광진,2018-12-14,-3.3,-6.6,0.1,0,4.6,1.3,244.7
광진,2018-12-15,-2.2,-7.2,2.5,0,3.7,0.8,81.6
광진,2018-12-16,0.5,-2.2,2.6,0,5.5,0.8,25.3
광진,2018-12-17,2.1,-1.4,5.7,0,6,1.5,270
광진,2018-12-18,3.1,-2.6,7.9,0,6.4,1.2,244.7
광진,2018-12-19,4,0.2,8.4,0,4.8,1,306.6
광진,2018-12-20,3,-1.1,9.3,0,4,0.7,154.7
광진,2018-12-21,5.3,0.2,10,0,3.1,0.6,95.6
광진,2018-12-22,6.8,2.8,11.3,0,5.3,1,284.1
광진,2018-12-23,3.7,-1.5,8.1,0,8.5,2.4,267.2
광진,2018-12-24,-1.1,-3.4,2.3,0,5.3,1.6,284.1
광진,2018-12-25,0.8,-3.6,4.3,0,3.3,1,90
광진,2018-12-26,-0.4,-5.6,3.1,0,6.5,2,315
광진,2018-12-27,-8.7,-11.1,-5.6,0,7.9,3.1,292.5
광진,2018-12-28,-9.4,-12.8,-6.4,0,6.3,2,315
광진,2018-12-29,-6.4,-9,-2.9,0,7.8,2.4,303.8
광진,2018-12-30,-5.9,-10.5,-2.2,0,3.8,1.2,345.9
광진,2018-12-31,-4.8,-9.8,-0.6,0,4.3,1.1,292.5
성북,2018-01-01,-0.6,-4.7,3,0,7.9,1.1,225
성북,2018-01-02,-1.6,-4.2,1.9,0,10.4,1.5,320.6
성북,2018-01-03,-4.6,-7.3,-1,0,8.2,1.8,202.5
성북,2018-01-04,-4.6,-8.7,-1.5,0,3.5,1,92.8
성북,2018-01-05,-2.8,-5.4,0.8,0,7.8,1.1,225
성북,2018-01-06,-2.4,-6.5,2,0,7.3,1.2,219.4
성북,2018-01-07,-1,-5.3,2,0,4.2,0.9,56.3
성북,2018-01-08,1.1,-1.7,3.5,0.5,14.2,1.4,317.8
성북,2018-01-09,-4.3,-6.4,-1.6,0,11.2,2.3,300.9
성북,2018-01-10,-7.5,-10.6,-4.6,0,12.5,2.8,340.3
성북,2018-01-11,-11.2,-13.6,-8.2,0,9.5,2.3,315
성북,2018-01-12,-10,-15.1,-5.9,0,7.5,1.4,315
성북,2018-01-13,-5,-7.4,-1.7,0,3.5,1.2,14.1
성북,2018-01-14,0.3,-4.4,4.2,0,5.6,1.1,174.4
성북,2018-01-15,4.2,1.7,7,0,8.5,1.2,227.8
성북,2018-01-16,3.1,0.1,5.9,0,5,0.7,140.6
성북,2018-01-17,4.1,2,7.6,0,7.9,1,194.1
성북,2018-01-18,2.1,-0.2,4.5,0,6.9,1.2,329.1
성북,2018-01-19,1.1,-2.5,5.1,0,7.1,1,250.3
성북,2018-01-20,2.1,-0.9,6.2,0,7.4,1,188.4
성북,2018-01-21,0.4,-3.3,4.7,0,6.6,1,216.6
성북,2018-01-22,-0.5,-6.4,3.4,3.5,14.5,1.6,315
성북,2018-01-23,-12.2,-15.2,-6.5,0,13,3.4,315
성북,2018-01-24,-14.4,-16.3,-10.8,0,13.1,2.5,306.6
성북,2018-01-25,-14,-16.7,-9.4,0,9.2,1.8,219.4
성북,2018-01-26,-14.8,-18.1,-10.7,0,7.9,1.7,320.6
성북,2018-01-27,-10,-16.2,-3.8,0,6.2,1.2,182.8
성북,2018-01-28,-6,-8.7,-1.7,0,12.6,1.9,312.2
성북,2018-01-29,-8.4,-11.2,-5.4,0,10.1,2,216.6
성북,2018-01-30,-5.4,-11.5,-1.5,1,7.1,1.1,177.2
성북,2018-01-31,-2.3,-5.4,0,0,9,1.5,323.4
성북,2018-02-01,-3.5,-9.4,1.4,0,6.9,1.1,323.4
성북,2018-02-02,-2.3,-7.3,3,0,7.1,1.1,267.2
성북,2018-02-03,-7.6,-10.2,-1.9,0,10.5,2.6,199.7
성북,2018-02-04,-9.6,-12.7,-6.1,0,11.2,2.3,337.5
성북,2018-02-05,-9.3,-11.4,-5.8,0,11.2,2.9,210.9
성북,2018-02-06,-10.3,-12.9,-6.2,0,9.6,2.3,202.5
성북,2018-02-07,-7.8,-13.4,-2.8,0,6.8,1.4,208.1
성북,2018-02-08,-4.3,-10,0.9,0,7.1,1,222.2
성북,2018-02-09,0.4,-4.8,4.9,0,6.2,0.9,216.6
성북,2018-02-10,-0.8,-6.9,3.2,0,11.4,2.3,300.9
성북,2018-02-11,-6.2,-10.1,-2.6,0,10.5,1.9,154.7
성북,2018-02-12,-5.9,-9.7,-2.9,0,10.9,1.9,225
성북,2018-02-13,-0.7,-6.9,3.7,0,12.6,2.3,219.4
성북,2018-02-14,3.3,-0.6,8,0,13.8,1.9,219.4
성북,2018-02-15,-0.6,-3.2,4.1,0,7.5,1.7,326.3
성북,2018-02-16,-0.9,-5,3.8,0,12.9,1.7,326.3
성북,2018-02-17,-2.8,-7,1.2,0,13.6,2.6,289.7
성북,2018-02-18,-0.2,-4.4,4.5,0,5.7,1.2,326.3
성북,2018-02-19,2,-1.4,6.2,0,5.5,1.1,272.8
성북,2018-02-20,1.3,-1.6,5.6,0,10.6,1.7,284.1
성북,2018-02-21,-0.6,-4.7,4,0,7.6,1.6,312.2
성북,2018-02-22,1.3,-3.4,5.3,0,14.1,2.1,202.5
성북,2018-02-23,3.6,-1.1,7.6,5,10.6,1.5,225
성북,2018-02-24,2.5,-1,6.5,0,7.8,1.4,202.5
성북,2018-02-25,1.8,-1.3,7,0,6.8,1.4,227.8
성북,2018-02-26,3.1,-2.7,9.4,0,6.4,1,208.1
성북,2018-02-27,4.2,0.6,6.7,0,2.9,0.6,5.6
성북,2018-02-28,4.4,1.4,7.6,24,9,2.1,106.9
성북,2018-03-01,-0.4,-4.5,3.2,1,14.5,2.8,309.4
성북,2018-03-02,-0.7,-6.6,5,0,6.8,1.2,272.8
성북,2018-03-03,7.4,0,15.1,0,8.7,1.6,236.3
성북,2018-03-04,9.2,6.7,11.3,11.5,13.8,2.2,5.6
성북,2018-03-05,4.8,0.8,9.5,4.5,12.3,3.8,36.6
성북,2018-03-06,4.3,-1,10.5,0,6.7,1.4,230.6
성북,2018-03-07,5.9,2,9.9,0.5,6.5,2.1,92.8
성북,2018-03-08,4.5,2.4,9.7,4,8.8,1.4,317.8
성북,2018-03-09,4.5,1.4,9,0,7.7,1.4,236.3
성북,2018-03-10,4.6,1.1,8.6,0,9.6,1.6,213.8
성북,2018-03-11,6.3,2,11.2,0,8,1.6,219.4
성북,2018-03-12,8,2.8,14.3,0,8.7,1.3,199.7
성북,2018-03-13,12.2,6,17.6,0,11.1,1.8,219.4
성북,2018-03-14,16.4,13.2,20.8,0,12.9,2.3,222.2
성북,2018-03-15,12,7.1,16.3,25.5,8.9,1.9,36.6
성북,2018-03-16,6.1,3.1,9.8,0,9.2,3.2,101.3
성북,2018-03-17,6.2,0.3,12.5,0,6.3,1.6,202.5
성북,2018-03-18,7.9,5.6,12,0.5,4.8,0.9,199.7
성북,2018-03-19,7.7,5.5,10.3,1,12.8,3.6,84.4
성북,2018-03-20,4.3,1.5,7.8,0,14,4.8,22.5
성북,2018-03-21,1.9,0.3,4.5,2.5,9.3,2.7,56.3
성북,2018-03-22,5,0,10.9,0,10.9,1.7,222.2
성북,2018-03-23,5.9,1,11.7,0,8.7,1.3,202.5
성북,2018-03-24,7.4,3.6,12.2,0,10,1.9,250.3
성북,2018-03-25,9.3,4.1,16,0,7.7,1.5,255.9
성북,2018-03-26,10.8,4.4,17.2,0,8.1,1.3,320.6
성북,2018-03-27,13.3,8.4,20.4,0,8.1,1.5,225
성북,2018-03-28,13.9,9.3,18.2,0,12,2,194.1
성북,2018-03-29,14.9,11.6,20.3,0,8.2,1.4,315
성북,2018-03-30,14.4,10.2,20.4,0,8.6,1.8,315
성북,2018-03-31,13.6,9.3,18.9,0,9.7,1.4,219.4
성북,2018-04-01,15.3,11.5,17.7,0,7.3,1.5,222.2
성북,2018-04-02,17.8,14.8,22.9,0,9.9,1.8,202.5
성북,2018-04-03,17.2,14.2,20.6,0,9.6,1.8,281.3
성북,2018-04-04,12.2,8.8,16.2,16.5,8.3,2.6,47.8
성북,2018-04-05,7,6,9.4,12.5,6.9,2.6,59.1
성북,2018-04-06,5.6,2.7,8.5,7.5,17.6,2.4,225
성북,2018-04-07,3.9,0.9,8,0.5,16.2,2.9,225
성북,2018-04-08,3.4,1,7.3,3,8.9,1.5,210.9
성북,2018-04-09,7.5,-0.2,14.4,0,5.9,1.3,210.9
성북,2018-04-10,15,6.7,21.3,5,21.5,3.4,210.9
성북,2018-04-11,12.4,8.5,16.5,0,13.1,2.7,222.2
성북,2018-04-12,13.4,8.1,19.2,0,12.3,2.4,210.9
성북,2018-04-13,14.5,8.5,17.8,0,7.9,1.9,101.3
성북,2018-04-14,8.6,6.5,14.5,8.5,9,2,315
성북,2018-04-15,9.3,5.1,13.2,0,9.2,2.1,331.9
성북,2018-04-16,11.3,5.3,18.1,0,8.9,1.4,289.7
성북,2018-04-17,12.6,6.9,19.4,0,8.3,1.4,315
성북,2018-04-18,12.5,6.8,18.4,0,9.2,1.3,208.1
성북,2018-04-19,13.9,7.6,20.3,0,8.2,1.4,219.4
성북,2018-04-20,18.1,10.9,25.8,0,7.5,1.1,202.5
성북,2018-04-21,18.8,12.3,25.1,0,9.3,1.4,202.5
성북,2018-04-22,15.3,10.3,20.8,17,8.6,2,19.7
성북,2018-04-23,9.3,8.4,10.7,64.5,11.8,4,47.8
성북,2018-04-24,11.8,8.9,15.6,2.5,7.9,3.2,106.9
성북,2018-04-25,14.9,6.7,22.8,0,7.5,1.5,258.8
성북,2018-04-26,14.8,9.9,21.5,0,8.2,1.6,250.3
성북,2018-04-27,15.2,9.3,22.5,0,7.3,1.4,247.5
성북,2018-04-28,15.1,10.7,21.2,0,9.1,1.4,219.4
성북,2018-04-29,15.6,9.2,22,0,9.2,1.3,320.6
성북,2018-04-30,18.4,13.6,23.8,0,7.4,1.2,199.7
성북,2018-05-01,20,17,23.9,0,6,1.1,278.4
성북,2018-05-02,14.4,8,19.5,17,12.4,1.7,317.8
성북,2018-05-03,11.3,6.8,15.9,0,12.7,2.2,250.3
성북,2018-05-04,14.1,9.7,18.7,0,15,2.5,278.4
성북,2018-05-05,18.1,11.9,23.8,0,12,2.8,227.8
성북,2018-05-06,15.7,14.1,19.5,22,11.6,1.7,208.1
성북,2018-05-07,18.9,13.6,25.2,0,5.8,1.2,270
성북,2018-05-08,16.8,11.6,21.8,0,11.6,3.4,81.6
성북,2018-05-09,15.1,8.7,21.4,0,7.5,1.9,247.5
성북,2018-05-10,14.8,10.7,20.9,0,10.1,1.8,216.6
성북,2018-05-11,15.8,11.2,21.3,0,8.2,1.4,239.1
성북,2018-05-12,13.5,10.8,16.3,36,9.6,1.3,222.2
성북,2018-05-13,15.4,12.9,19.8,0.5,9,1.5,210.9
성북,2018-05-14,17.7,11,23.9,0,6.8,1.2,213.8
성북,2018-05-15,22.8,15,29.2,0,6.8,1,225
성북,2018-05-16,21.7,20.7,24.4,41.5,14.6,1.8,208.1
성북,2018-05-17,20.6,18.8,22.9,90.5,13,1.3,264.4
성북,2018-05-18,15.2,11.4,19.2,7.5,8,2,14.1
성북,2018-05-19,17.2,10.3,23.5,0,8.3,2.9,70.3
성북,2018-05-20,17.1,11.7,22.3,0,10.6,2.6,33.8
성북,2018-05-21,17.3,11.3,22.5,0,7.2,2.1,191.3
성북,2018-05-22,17.5,15.1,22.6,13,5.3,1.1,202.5
성북,2018-05-23,17.3,13.3,23.4,5,9.5,1.9,326.3
성북,2018-05-24,18.1,11.3,23.9,0,10.5,1.9,219.4
성북,2018-05-25,19.3,13.4,26.4,0,7.4,1.3,225
성북,2018-05-26,21.6,14.1,29.3,0,10.5,1.2,289.7
성북,2018-05-27,20.2,17,24.6,0,6.8,1.3,233.4
성북,2018-05-28,22,16.3,29.1,0,7.3,1.4,208.1
성북,2018-05-29,21,18.7,25.4,0,7.8,1.4,320.6
성북,2018-05-30,19.9,16,24.8,0,8.2,1.7,202.5
성북,2018-05-31,21.2,13.8,27.8,0,8.1,1.4,320.6
성북,2018-06-01,24,17.6,30.5,0,10.2,1.4,239.1
성북,2018-06-02,23.4,17.7,29.9,0,9.7,1.5,244.7
성북,2018-06-03,23.7,17.1,30.1,0,6.9,1.1,154.7
성북,2018-06-04,,,,0,,,
성북,2018-06-05,23.4,17.5,29.9,0,6.8,1.3,191.3
성북,2018-06-06,22.6,18.2,27.5,0,9.3,1.5,230.6
성북,2018-06-07,22,17.2,29.2,0,7.4,1.6,205.3
